Facility Id,State,industry_type,year,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
1003377,IN,Chemical Manufacturing,2017,137078.984,6662068,48909.99311,79,46,4052094.86,6.0
1003893,IN,Waste Management and Remediation Services,2017,72990.95,6662068,48909.99311,79,46,4052094.86,6.0
1007869,IN,Primary Metal Manufacturing,2017,52958.2,6662068,48909.99311,79,46,4052094.86,6.0
1001533,IN,Utilities ,2017,743187.872,6662068,48909.99311,79,46,4052094.86,6.0
1001145,IN,Utilities ,2017,134445.252,6662068,48909.99311,79,46,4052094.86,6.0
1012651,IN,Petroleum and Coal Products Manufacturing,2017,29948.102,6662068,48909.99311,79,46,4052094.86,6.0
1011124,IN,Transportation Equipment Manufacturing,2017,24227.108,6662068,48909.99311,79,46,4052094.86,6.0
1011787,IN,Transportation Equipment Manufacturing,2017,24483.4,6662068,48909.99311,79,46,4052094.86,6.0
1000119,IN,Utilities ,2017,23498.412,6662068,48909.99311,79,46,4052094.86,6.0
1003713,IN,Educational Services,2017,92303.404,6662068,48909.99311,79,46,4052094.86,6.0
1001534,IN,Utilities ,2017,5499.88,6662068,48909.99311,79,46,4052094.86,6.0
1005592,IN,Nonmetallic Mineral Product Manufacturing,2017,23156.308,6662068,48909.99311,79,46,4052094.86,6.0
1007287,IN,Petroleum and Coal Products Manufacturing,2017,1018312.004,6662068,48909.99311,79,46,4052094.86,6.0
1005479,IN,Food Manufacturing,2017,69931.332,6662068,48909.99311,79,46,4052094.86,6.0
1007266,IN,Paper Manufacturing,2017,28292.0,6662068,48909.99311,79,46,4052094.86,6.0
1003195,IN,Utilities ,2017,363957.0,6662068,48909.99311,79,46,4052094.86,6.0
1003714,IN,Chemical Manufacturing,2017,75649.866,6662068,48909.99311,79,46,4052094.86,6.0
1007671,IN,Waste Management and Remediation Services,2017,31347.372,6662068,48909.99311,79,46,4052094.86,6.0
1002636,IN,Nonmetallic Mineral Product Manufacturing,2017,63938.672,6662068,48909.99311,79,46,4052094.86,6.0
1006136,IN,Nonmetallic Mineral Product Manufacturing,2017,346872.482,6662068,48909.99311,79,46,4052094.86,6.0
1003891,IN,Nonmetallic Mineral Product Manufacturing,2017,628118.524,6662068,48909.99311,79,46,4052094.86,6.0
1007812,IN,Waste Management and Remediation Services,2017,144546.968,6662068,48909.99311,79,46,4052094.86,6.0
1002119,IN,Chemical Manufacturing,2017,168250.236,6662068,48909.99311,79,46,4052094.86,6.0
1002120,IN,Chemical Manufacturing,2017,1610102.992,6662068,48909.99311,79,46,4052094.86,6.0
1005302,IN,Nonmetallic Mineral Product Manufacturing,2017,1059314.17,6662068,48909.99311,79,46,4052094.86,6.0
1002988,IN,Food Manufacturing,2017,88205.468,6662068,48909.99311,79,46,4052094.86,6.0
1003626,IN,Waste Management and Remediation Services,2017,15679.0,6662068,48909.99311,79,46,4052094.86,6.0
1000138,IN,Utilities ,2017,2859822.952,6662068,48909.99311,79,46,4052094.86,6.0
1002517,IN,Nonmetallic Mineral Product Manufacturing,2017,532909.032,6662068,48909.99311,79,46,4052094.86,6.0
1003240,IN,Waste Management and Remediation Services,2017,222553.85,6662068,48909.99311,79,46,4052094.86,6.0
1004530,IN,Beverage and Tobacco Product Manufacturing,2017,68433.092,6662068,48909.99311,79,46,4052094.86,6.0
1003999,IN,Pipeline Transportation,2017,10261.326,6662068,48909.99311,79,46,4052094.86,6.0
1003505,IN,Waste Management and Remediation Services,2017,24857.25,6662068,48909.99311,79,46,4052094.86,6.0
1010531,IN,Primary Metal Manufacturing,2017,26607.4,6662068,48909.99311,79,46,4052094.86,6.0
1006549,IN,Utilities ,2017,4860061.458,6662068,48909.99311,79,46,4052094.86,6.0
1001539,IN,Utilities ,2017,1350762.966,6662068,48909.99311,79,46,4052094.86,6.0
1001374,IN,Utilities ,2017,82201.678,6662068,48909.99311,79,46,4052094.86,6.0
1007520,IN,Waste Management and Remediation Services,2017,89609.398,6662068,48909.99311,79,46,4052094.86,6.0
1005840,IN,Waste Management and Remediation Services,2017,31684.55,6662068,48909.99311,79,46,4052094.86,6.0
1003691,IN,Waste Management and Remediation Services,2017,177766.148,6662068,48909.99311,79,46,4052094.86,6.0
1007866,IN,Primary Metal Manufacturing,2017,118448.008,6662068,48909.99311,79,46,4052094.86,6.0
1004151,IN,Primary Metal Manufacturing,2017,322165.448,6662068,48909.99311,79,46,4052094.86,6.0
1006970,IN,Food Manufacturing,2017,59920.124,6662068,48909.99311,79,46,4052094.86,6.0
1001542,IN,Utilities ,2017,245893.888,6662068,48909.99311,79,46,4052094.86,6.0
1007581,IN,Waste Management and Remediation Services,2017,28276.138,6662068,48909.99311,79,46,4052094.86,6.0
1006551,IN,Nonmetallic Mineral Product Manufacturing,2017,66239.592,6662068,48909.99311,79,46,4052094.86,6.0
1011240,IN,Mining (except Oil and Gas),2017,424366.0,6662068,48909.99311,79,46,4052094.86,6.0
1003058,IN,Mining (except Oil and Gas),2017,580472.25,6662068,48909.99311,79,46,4052094.86,6.0
1003152,IN,Pipeline Transportation,2017,83509.694,6662068,48909.99311,79,46,4052094.86,6.0
1003108,IN,Pipeline Transportation,2017,32999.792,6662068,48909.99311,79,46,4052094.86,6.0
1003070,IN,Pipeline Transportation,2017,41022.082,6662068,48909.99311,79,46,4052094.86,6.0
1000427,IN,Paper Manufacturing,2017,53182.9,6662068,48909.99311,79,46,4052094.86,6.0
1005853,IN,Chemical Manufacturing,2017,118956.952,6662068,48909.99311,79,46,4052094.86,6.0
1006114,IN,Chemical Manufacturing,2017,111955.028,6662068,48909.99311,79,46,4052094.86,6.0
1007525,IN,Chemical Manufacturing,2017,117633.508,6662068,48909.99311,79,46,4052094.86,6.0
1005382,IN,Chemical Manufacturing,2017,131465.304,6662068,48909.99311,79,46,4052094.86,6.0
1007833,IN,Waste Management and Remediation Services,2017,55247.862,6662068,48909.99311,79,46,4052094.86,6.0
1001536,IN,Utilities ,2017,9921507.23,6662068,48909.99311,79,46,4052094.86,6.0
1000236,IN,Utilities ,2017,196474.06,6662068,48909.99311,79,46,4052094.86,6.0
1011979,IN,Paper Manufacturing,2017,102535.164,6662068,48909.99311,79,46,4052094.86,6.0
1000165,IN,Educational Services,2017,284952.934,6662068,48909.99311,79,46,4052094.86,6.0
1003794,IN,Primary Metal Manufacturing,2017,64283.736,6662068,48909.99311,79,46,4052094.86,6.0
1001543,IN,Utilities ,2017,216905.652,6662068,48909.99311,79,46,4052094.86,6.0
1001023,IN,Utilities ,2017,5890198.34,6662068,48909.99311,79,46,4052094.86,6.0
1005697,IN,Waste Management and Remediation Services,2017,48038.524,6662068,48909.99311,79,46,4052094.86,6.0
1001721,IN,Primary Metal Manufacturing,2017,58090.284,6662068,48909.99311,79,46,4052094.86,6.0
1002607,IN,Transportation Equipment Manufacturing,2017,15359.566,6662068,48909.99311,79,46,4052094.86,6.0
1001037,IN,Utilities ,2017,10459954.2,6662068,48909.99311,79,46,4052094.86,6.0
1013519,IN,Primary Metal Manufacturing,2017,35846.316,6662068,48909.99311,79,46,4052094.86,6.0
1007511,IN,Chemical Manufacturing,2017,651059.79,6662068,48909.99311,79,46,4052094.86,6.0
1003276,IN,Petroleum and Coal Products Manufacturing,2017,72451.312,6662068,48909.99311,79,46,4052094.86,6.0
1002683,IN,Waste Management and Remediation Services,2017,100236.108,6662068,48909.99311,79,46,4052094.86,6.0
1005584,IN,Primary Metal Manufacturing,2017,936743.836,6662068,48909.99311,79,46,4052094.86,6.0
1003688,IN,Primary Metal Manufacturing,2017,168959.444,6662068,48909.99311,79,46,4052094.86,6.0
1005602,IN,Primary Metal Manufacturing,2017,290146.272,6662068,48909.99311,79,46,4052094.86,6.0
1004155,IN,Transportation Equipment Manufacturing,2017,47224.972,6662068,48909.99311,79,46,4052094.86,6.0
1004100,IN,Primary Metal Manufacturing,2017,39389.852,6662068,48909.99311,79,46,4052094.86,6.0
1010991,IN,Food Manufacturing,2017,24708.556,6662068,48909.99311,79,46,4052094.86,6.0
1000415,IN,Chemical Manufacturing,2017,99413.576,6662068,48909.99311,79,46,4052094.86,6.0
1012923,IN,Pipeline Transportation,2017,108895.796,6662068,48909.99311,79,46,4052094.86,6.0
1000799,IN,Utilities ,2017,1398554.712,6662068,48909.99311,79,46,4052094.86,6.0
1004476,IN,Waste Management and Remediation Services,2017,206509.45,6662068,48909.99311,79,46,4052094.86,6.0
1005988,IN,Food Manufacturing,2017,272208.27,6662068,48909.99311,79,46,4052094.86,6.0
1001675,IN,Food Manufacturing,2017,128670.09,6662068,48909.99311,79,46,4052094.86,6.0
1005969,IN,Chemical Manufacturing,2017,189725.936,6662068,48909.99311,79,46,4052094.86,6.0
1007883,IN,Nonmetallic Mineral Product Manufacturing,2017,34674.576,6662068,48909.99311,79,46,4052094.86,6.0
1001828,IN,Transportation Equipment Manufacturing,2017,57039.236,6662068,48909.99311,79,46,4052094.86,6.0
1003116,IN,Pipeline Transportation,2017,12606.918,6662068,48909.99311,79,46,4052094.86,6.0
1003074,IN,Pipeline Transportation,2017,7227.23,6662068,48909.99311,79,46,4052094.86,6.0
1007638,IN,Waste Management and Remediation Services,2017,87076.56,6662068,48909.99311,79,46,4052094.86,6.0
1006783,IN,Food Manufacturing,2017,110591.442,6662068,48909.99311,79,46,4052094.86,6.0
1013129,IN,Pipeline Transportation,2017,34078.09,6662068,48909.99311,79,46,4052094.86,6.0
1003692,IN,Waste Management and Remediation Services,2017,24219.55,6662068,48909.99311,79,46,4052094.86,6.0
1004373,IN,Educational Services,2017,152041.344,6662068,48909.99311,79,46,4052094.86,6.0
1002300,IN,Nonmetallic Mineral Product Manufacturing,2017,34311.92,6662068,48909.99311,79,46,4052094.86,6.0
1006058,IN,Nonmetallic Mineral Product Manufacturing,2017,56754.136,6662068,48909.99311,79,46,4052094.86,6.0
1006000,IN,National Security and International Affairs ,2017,22119.014,6662068,48909.99311,79,46,4052094.86,6.0
1001832,IN,Primary Metal Manufacturing,2017,52977.252,6662068,48909.99311,79,46,4052094.86,6.0
1001620,IN,Primary Metal Manufacturing,2017,107842.744,6662068,48909.99311,79,46,4052094.86,6.0
1000418,IN,Primary Metal Manufacturing,2017,9309045.486,6662068,48909.99311,79,46,4052094.86,6.0
1004846,IN,Pipeline Transportation,2017,57163.838,6662068,48909.99311,79,46,4052094.86,6.0
1001639,IN,Waste Management and Remediation Services,2017,10730.4,6662068,48909.99311,79,46,4052094.86,6.0
1007983,IN,Waste Management and Remediation Services,2017,19351.5,6662068,48909.99311,79,46,4052094.86,6.0
1006245,IN,Chemical Manufacturing,2017,192167.276,6662068,48909.99311,79,46,4052094.86,6.0
1006490,IN,Chemical Manufacturing,2017,162147.44,6662068,48909.99311,79,46,4052094.86,6.0
1005791,IN,Chemical Manufacturing,2017,141648.714,6662068,48909.99311,79,46,4052094.86,6.0
1001155,IN,Chemical Manufacturing,2017,63862.486,6662068,48909.99311,79,46,4052094.86,6.0
1006993,IN,Waste Management and Remediation Services,2017,54761.448,6662068,48909.99311,79,46,4052094.86,6.0
1012853,IN,Utilities ,2017,31511.236,6662068,48909.99311,79,46,4052094.86,6.0
1002756,IN,Primary Metal Manufacturing,2017,235128.176,6662068,48909.99311,79,46,4052094.86,6.0
1011048,IN,Paper Manufacturing,2017,21579.52,6662068,48909.99311,79,46,4052094.86,6.0
1001371,IN,Utilities ,2017,57558.136,6662068,48909.99311,79,46,4052094.86,6.0
1005667,IN,Utilities ,2017,46755.084,6662068,48909.99311,79,46,4052094.86,6.0
1001337,IN,Utilities ,2017,27261.448,6662068,48909.99311,79,46,4052094.86,6.0
1004313,IN,Waste Management and Remediation Services,2017,49458.5,6662068,48909.99311,79,46,4052094.86,6.0
1005353,SD,Chemical Manufacturing,2017,189764.636,873732,52508.32063,46,14,3223856.12,73.1
1010630,SD,Utilities ,2017,7644.31,873732,52508.32063,46,14,3223856.12,73.1
1001097,SD,Utilities ,2017,48025.068,873732,52508.32063,46,14,3223856.12,73.1
1003913,SD,Mining (except Oil and Gas),2017,32593.786,873732,52508.32063,46,14,3223856.12,73.1
1004533,SD,Waste Management and Remediation Services,2017,29249.75,873732,52508.32063,46,14,3223856.12,73.1
1005056,SD,Waste Management and Remediation Services,2017,45365.5,873732,52508.32063,46,14,3223856.12,73.1
1001027,SD,Utilities ,2017,2274796.262,873732,52508.32063,46,14,3223856.12,73.1
1002585,SD,Chemical Manufacturing,2017,65254.604,873732,52508.32063,46,14,3223856.12,73.1
1005589,SD,Utilities ,2017,242487.352,873732,52508.32063,46,14,3223856.12,73.1
1004539,SD,Nonmetallic Mineral Product Manufacturing,2017,577953.8,873732,52508.32063,46,14,3223856.12,73.1
1005386,SD,Chemical Manufacturing,2017,176588.236,873732,52508.32063,46,14,3223856.12,73.1
1000451,SD,Utilities ,2017,42413.744,873732,52508.32063,46,14,3223856.12,73.1
1002047,SD,Chemical Manufacturing,2017,68479.692,873732,52508.32063,46,14,3223856.12,73.1
1002074,SD,Chemical Manufacturing,2017,42646.44,873732,52508.32063,46,14,3223856.12,73.1
1010619,SD,Primary Metal Manufacturing,2017,32145.428,873732,52508.32063,46,14,3223856.12,73.1
1000049,SD,Utilities ,2017,5618.68,873732,52508.32063,46,14,3223856.12,73.1
1004765,SD,Chemical Manufacturing,2017,181871.916,873732,52508.32063,46,14,3223856.12,73.1
1002994,SD,Nonmetallic Mineral Product Manufacturing,2017,333354.814,873732,52508.32063,46,14,3223856.12,73.1
1007063,SD,Chemical Manufacturing,2017,90261.56,873732,52508.32063,46,14,3223856.12,73.1
1006030,SD,Chemical Manufacturing,2017,102404.564,873732,52508.32063,46,14,3223856.12,73.1
1006672,SD,Chemical Manufacturing,2017,109472.688,873732,52508.32063,46,14,3223856.12,73.1
1004526,SD,Chemical Manufacturing,2017,81927.746,873732,52508.32063,46,14,3223856.12,73.1
1004103,SD,Chemical Manufacturing,2017,18330.28,873732,52508.32063,46,14,3223856.12,73.1
1004713,SD,Chemical Manufacturing,2017,93995.096,873732,52508.32063,46,14,3223856.12,73.1
1004676,SD,Waste Management and Remediation Services,2017,33879.5,873732,52508.32063,46,14,3223856.12,73.1
1001723,SD,Chemical Manufacturing,2017,74406.32,873732,52508.32063,46,14,3223856.12,73.1
1002909,SD,Chemical Manufacturing,2017,48474.868,873732,52508.32063,46,14,3223856.12,73.1
1002656,SD,Waste Management and Remediation Services,2017,47248.25,873732,52508.32063,46,14,3223856.12,73.1
1006874,SD,Food Manufacturing,2017,41835.692,873732,52508.32063,46,14,3223856.12,73.1
1002054,SD,Food Manufacturing,2017,65826.36,873732,52508.32063,46,14,3223856.12,73.1
1003779,SD,Chemical Manufacturing,2017,203040.536,873732,52508.32063,46,14,3223856.12,73.1
1011612,SD,Waste Management and Remediation Services,2017,26310.85,873732,52508.32063,46,14,3223856.12,73.1
1002902,SD,Waste Management and Remediation Services,2017,28080.75,873732,52508.32063,46,14,3223856.12,73.1
1006971,MD,National Security and International Affairs ,2017,83575.72,6028186,60827.66856,83,45,6391729.57,9.8
1001223,MD,Utilities ,2017,1233626.17,6028186,60827.66856,83,45,6391729.57,9.8
1007291,MD,Waste Management and Remediation Services,2017,23331.186,6028186,60827.66856,83,45,6391729.57,9.8
1008234,MD,Pipeline Transportation,2017,26376.12,6028186,60827.66856,83,45,6391729.57,9.8
1001859,MD,Food Manufacturing,2017,98184.422,6028186,60827.66856,83,45,6391729.57,9.8
1000331,MD,Waste Management and Remediation Services,2017,38509.0,6028186,60827.66856,83,45,6391729.57,9.8
1001481,MD,Utilities ,2017,4155926.188,6028186,60827.66856,83,45,6391729.57,9.8
1001288,MD,Utilities ,2017,308058.046,6028186,60827.66856,83,45,6391729.57,9.8
1001616,MD,Utilities ,2017,258540.79,6028186,60827.66856,83,45,6391729.57,9.8
1005295,MD,Waste Management and Remediation Services,2017,126768.25,6028186,60827.66856,83,45,6391729.57,9.8
1005107,MD,Waste Management and Remediation Services,2017,77742.95,6028186,60827.66856,83,45,6391729.57,9.8
1006220,MD,Utilities ,2017,14108.448,6028186,60827.66856,83,45,6391729.57,9.8
1005420,MD,Pipeline Transportation,2017,297306.638,6028186,60827.66856,83,45,6391729.57,9.8
1004812,MD,Waste Management and Remediation Services,2017,48485.55,6028186,60827.66856,83,45,6391729.57,9.8
1000649,MD,Utilities ,2017,819939.014,6028186,60827.66856,83,45,6391729.57,9.8
1000650,MD,Utilities ,2017,297677.488,6028186,60827.66856,83,45,6391729.57,9.8
