,Facility Id,Facility Name,State,Latitude,Longitude,Primary NAICS Code,Industry Type (sectors),CO2 emissions (non-biogenic) 
3236,1013271,Kohler Co. - Spartanburg Plant,SC,34.91791,-81.846517,327110,Minerals,12126.5
3237,1001632,Koppers Inc. Follansbee Plant,WV,40.339596,-80.606822,325194,Chemicals,15052.5
3238,1000336,Koppers Inc. Stickney Plant,IL,41.82027,-87.75163,325110,Chemicals,50184.3
3239,1004737,Kordsa Inc. - Chattanooga,TN,35.10865,-85.247269,325211,Other,34715.7
3240,1006143,Kosciusko,MS,33.123225,-89.587482,486210,Petroleum and Natural Gas Systems,25924.3
3241,1005445,"Kosei St. Marys, Corp.",OH,40.55359,-84.3723,336390,Other,25715.3
3242,1002542,"Kraton Chemical, LLC",GA,32.09786,-81.12113,325194,Chemicals,47817.4
3243,1013803,"Kronospan, LLC",AL,33.6103,-85.9742,321219,Other,92003.9
3244,1003315,Kutz Canyon Gas Plant,NM,36.6672,-107.9611,211130,Petroleum and Natural Gas Systems,151745.3
3245,1000853,Kyger Creek,OH,38.9161,-82.1281,221112,Power Plants,4797233.6
3246,1000241,Kyrene Generating Station,AZ,33.3544,-111.9364,221112,Power Plants,618515.6
3247,1002591,L A CO CENTRAL HEATING PLANT,CA,34.05624,-118.24312,221330,Power Plants,41977.6
3248,1005097,L P GILL LANDFILL,NE,42.46973,-96.6105,562212,Waste,85.8
3249,1000828,L V Sutton Steam Electric Plant,NC,34.2824,-77.9864,221112,Power Plants,1569059.5
3250,1011214,L'Anse Warden Electric Company LLC,MI,46.756876,-88.455897,221118,Power Plants,25591.3
3251,1000536,LA CROSSE COUNTY SOLID WASTE MANAGEMENT FACILITY,WI,43.883285,-91.162154,562212,Waste,48.5
3252,1004056,LA PAZ COUNTY LANDFILL,AZ,33.943591,-114.19503,562212,Waste,70.9
3253,1005882,LA PLATA \A\ CMP STN,CO,37.144517,-107.784891,486210,Petroleum and Natural Gas Systems,17807.7
3255,1013353,"LACC, LLC US / Lotte Chemical Louisiana LLC",LA,30.214192,-93.30859,325110,Chemicals,635640.0
3256,1002352,LADDER CREEK HELIUM PLANT,CO,39.014999,-102.413156,325120,Chemicals,34911.8
3257,1005639,LAFARGE NA WHITEHALL PLANT,PA,40.687646,-75.506305,327310,Minerals,343832.7
3258,1007766,LAFARGE Paulding Plant (INCLUDING SYSTECH ENV CORP),OH,41.1809,-84.6048,327310,Minerals,404458.9
3259,1006255,LAGRANGE PLANT,TX,30.006,-96.8885,211130,Petroleum and Natural Gas Systems,136003.4
3260,1002208,LAKE AREA DISPOSAL LF,WI,45.69543,-91.83957,562212,Waste,22.8
3261,1007283,LAKE CHARLES CARBON CO,LA,30.11837,-93.29295,324199,"Petroleum Product Suppliers,Petroleum and Natural Gas Systems",217399.3
3262,1001970,LAKE CITY ARMY AMMUNITION PLANT,MO,39.103,-94.2783,332992,Other,38979.5
3267,1007649,LAKE VIEW LDFL,PA,42.059457,-80.014484,562212,Waste,2231.6
3269,1000607,LAMB WESTON,WA,46.651744,-118.872717,311411,Other,28389.9
3270,1000609,LAMB WESTON INC. Hermiston,OR,45.806906,-119.366219,311411,Other,40599.9
3271,1000611,LAMB WESTON INC. PASCO,WA,46.288137,-119.115336,311411,Other,38956.2
3272,1000606,LAMB WESTON INCORPORATED,ID,42.765556,-112.913333,311411,"Other,Waste",59447.2
3273,1005651,LAMB WESTON INCORPORATED,OR,45.845558,-119.682827,311411,Other,37572.5
3274,1000610,LAMB WESTON RDO FROZEN,MN,46.8841,-95.0601,311411,"Other,Waste",32428.9
3275,1003319,"LAMBDA ENERGY RESOURCES, LLC-KALKASKA GAS PLANT",MI,44.69818,-85.19514,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",52110.7
3276,1007841,LANCASTER LANDFILL,CA,34.747763,-118.12109,562212,Waste,15.4
3277,1002391,LANCHESTER LANDFILL,PA,40.10555,-75.94746,562212,Waste,42.9
3279,1003593,LAND O LAKES DRY CONDENSED MILK MFG,PA,40.1309,-77.1705,311514,Other,42137.9
3280,1002874,LAND O\LAKES INCORPORATED,CA,36.20458,-119.34263,311514,Other,62817.1
3282,1002090,LANDCOMP LANDFILL,IL,41.344022,-88.913,562212,Waste,21.6
3284,1006749,LANDFILL OF NORTH IOWA,IA,43.12565,-93.30041,562212,Waste,97.6
3285,1004234,LANXESS CORPORATION,TX,29.759767,-94.907294,325194,Chemicals,188238.5
3286,1006968,LANXESS Corporation - Central Plant,AR,33.1831,-92.7069,325998,Chemicals,55973.9
3287,1008036,LANXESS Corporation - South Plant,AR,33.109833,-92.678806,325998,Chemicals,29081.2
3288,1008038,LANXESS Corporation - West Plant,AR,33.183889,-92.937778,325998,Chemicals,23578.8
3289,1005928,LARIMER COUNTY LANDFILL,CO,40.49682,-105.11552,562212,Waste,55.0
3291,1010735,LAS TIENDAS PLANT,TX,27.960496,-98.594081,486210,Petroleum and Natural Gas Systems,105781.7
3292,1000595,LAS VEGAS GENERATING STATION,NV,36.23228,-115.12474,221112,Power Plants,151988.6
3293,1004242,LAUGHLIN LANDFILL,NV,35.07979,-114.64041,562212,Waste,59.3
3294,1007586,LAUREL HIGHLANDS LANDFILL,PA,40.451699,-78.906873,562212,Waste,227.5
3297,1013625,LBC Houston LP,TX,29.609722,-95.026944,493190,Other,36557.1
3298,1001905,LCC BAYPORT LYONDELL,TX,29.61,-95.05,325110,Chemicals,73379.6
3299,1007773,LCEC Generation,NM,32.97658,-103.324315,221112,Power Plants,13566.2
3300,1007584,LCS SERVICES LANDFILL,WV,39.574826,-77.980751,562212,Waste,809.8
3301,1007137,LCY ELASTOMERS,TX,29.772089,-95.019464,325212,Other,53205.9
3302,1008025,LEAF RIVER CELLULOSE LLC,MS,31.244429,-89.045353,322110,"Pulp and Paper,Waste",81706.4
3303,1006421,LEBANON LANDFILL AND RECYCLING CENTER,NH,43.612789,-72.326669,562212,Waste,83.2
3305,1003627,LEE COUNTY LANDFILL,IL,41.734287,-89.294905,562212,Waste,91.6
3306,1002268,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,FL,26.631667,-81.761389,562213,Waste,206809.0
3310,1005352,LEHIGH CEMENT CO LLC,IA,43.1788,-93.2118,327310,Minerals,426479.9
3311,1006234,LEHIGH CEMENT CO LLC,AL,33.5401,-86.5435,327310,Minerals,518382.9
3312,1006136,LEHIGH CEMENT CO LLC,IN,40.734521,-86.433441,327310,Minerals,381346.3
3313,1002049,LEHIGH CEMENT CO LLC / WACO PLANT,TX,31.481987,-97.240773,327310,Minerals,104417.4
3314,1002787,LEHIGH CEMENT COMPANY LLC,MD,39.560284,-77.171425,327310,Minerals,2023049.4
3315,1003891,LEHIGH CEMENT COMPANY LLC,IN,38.739074,-86.45703,327310,Minerals,599193.2
3316,1005742,LEHIGH CEMENT/EVANSVILLE CEMENT PLT & QUARRY,PA,40.472471,-75.895245,327310,Minerals,436011.6
3317,1002976,LEHIGH HEAVY FORGE CORP/BETHLEHEM,PA,40.6159,-75.3536,332111,Other,19168.2
3318,1002566,LEHIGH SOUTHWEST CEMENT CO,CA,35.12279,-118.369304,327310,Minerals,532328.7
3319,1004612,LEHIGH SOUTHWEST CEMENT CO.,CA,40.7369,-122.3223,327310,Minerals,282284.9
3320,1000198,LEHIGH WHITE CEMENT CO LLC,PA,39.94778,-76.76918,327310,Minerals,79601.0
3321,1007023,LEMONS EAST SANITARY LANDFILL/LEMONS WEST LF,MO,36.832771,-89.9412,562212,Waste,22.3
3322,1013523,LEPA Unit No. 1,LA,29.68917,-91.19007,221112,Power Plants,88186.7
3323,1005220,LEPRINO FOODS Allendale,MI,42.979024,-85.903336,311513,Other,25817.4
3325,1002620,LHOIST NORTH AMERICA,MO,38.009472,-90.079941,327410,Minerals,765512.3
3326,1006911,LHOIST NORTH AMERICA,AZ,35.5205,-113.3131,327410,Minerals,767242.4
3327,1002601,LHOIST NORTH AMERICA -  NATIVIDAD PLANT,CA,36.74743,-121.60558,327410,Minerals,64298.3
3328,1002405,LHOIST NORTH AMERICA - MARBLE FALLS PLANT,TX,30.6479,-98.2536,327410,Minerals,192807.9
3329,1002549,LHOIST NORTH AMERICA OF ALABAMA LLC O'NEAL PLANT,AL,33.177082,-86.759452,327410,Minerals,674103.6
3330,1006336,LHOIST NORTH AMERICA OF ALABAMA-ALABASTER PLANT,AL,33.244104,-86.820694,327410,Minerals,223531.8
3331,1002553,LHOIST NORTH AMERICA OF VIRGINIA INC,VA,37.3828,-80.6625,327410,Minerals,427326.0
3332,1005122,LIBBEY GLASS INC,LA,32.469444,-93.799444,327212,Minerals,50405.5
3333,1007812,LIBERTY LANDFILL,IN,40.883714,-86.704524,562212,Waste,238.2
3334,1004469,LILLY DEL CARIBE INC CAROLIN A,PR,18.354615,-65.945253,325412,Chemicals,23239.2
3335,1005641,LINAM RANCH GAS PLANT,NM,32.6953,-103.2853,211130,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",251792.9
3337,1002114,LINCOLN ELECTRIC CO *,OH,41.58586,-81.51955,333992,Other,20775.6
3338,1004668,LINCOLNLAND AGRI-ENERGY LLC,IL,39.004293,-87.631325,325193,Other,76120.8
3339,1003737,LINCOLNWAY ENERGY LLC,IA,42.02344,-93.51171,325193,"Other,Waste",92440.7
3340,1002119,"LINDE - WHITING, IN 1-4",IN,41.668631,-87.472829,325120,"Chemicals,Suppliers of CO2",183557.6
3341,1002120,"LINDE - WHITING, IN 5&6",IN,41.668631,-87.472829,325120,Chemicals,1779869.5
3342,1005941,LINDE INC,OH,41.636578,-83.495172,325120,Chemicals,458394.2
3343,1006732,LINDE ONTARIO CA,CA,34.06264,-117.52931,325120,Chemicals,74395.1
3344,1006562,LINDE TEXAS CITY,TX,29.37815,-94.90251,325120,Chemicals,401825.6
3345,1005288,LINWOOD MINING & MINERALS CORPORATION,IA,41.46346,-90.68519,212312,Minerals,329733.9
3346,1006856,LION ELASTOMERS ORANGE PLANT,TX,30.04209,-93.83247,325212,Other,53899.5
3347,1007861,LION OIL CO-EL DORADO REFINERY,AR,33.200091,-92.675095,324110,"Chemicals,Petroleum Product Suppliers,Refineries",681375.3
3348,1001628,LISBURNE PRODUCTION CENTER,AK,70.286333,-148.43397,211120,Petroleum and Natural Gas Systems,653275.0
3349,1006302,LITTLE DIXIE LANDFILL,MS,32.410444,-90.24325,562212,Waste,4.5
3350,1004543,LITTLE ROCK CITY SW LANDFILL,AR,34.649167,-92.301639,562212,Waste,165.4
3351,1002995,"LITTLE SIOUX CORN PROCESSORS, LLC",IA,42.82085,-95.7609,325193,Other,183481.3
3353,1006860,LIVE OAK LIMITED,CA,35.61139,-118.93682,221112,Power Plants,10577.2
3354,1002249,LIVINGSTON LANDFILL,IL,40.931827,-88.658642,562212,Waste,18.5
3355,1000072,LOCKHEED MARTIN MISSILES & SPACE,CA,37.4166,-122.03599,336414,Other,22094.7
3356,1010767,LODI ENERGY CENTER,CA,38.094095,-121.380788,221112,Power Plants,273972.7
3357,1002771,LOGAN ALUMINUM INC,KY,36.942885,-86.937382,331315,Metals,223373.4
3358,1000064,LONE STAR GAS LIQUIDS,CA,35.447778,-119.26,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",42834.6
3359,1004289,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,OK,36.271838,-95.222539,327310,Minerals,423328.4
3360,1006112,LONE STAR INDUSTRIES,MO,37.2676,-89.5385,327310,Minerals,865296.2
3361,1005302,LONE STAR INDUSTRIES INC,IN,39.616615,-86.868632,327310,Minerals,1010692.4
3362,1006795,LONGVIEW GAS PLANT,TX,32.410556,-94.701667,211130,Petroleum and Natural Gas Systems,43259.3
3364,1007969,LORAIN COUNTY LANDFILL I & II,OH,41.294962,-82.169967,562212,Waste,49.8
3365,1002247,LOS ALAMOS NATIONAL LABORATORY,NM,35.873967,-106.3195,928110,Other,53637.4
3366,1007147,LOU MED CENTER STEAM PLANT,KY,38.249301,-85.750689,221330,Power Plants,73069.0
3368,1003855,LOUIS DREYFUS COMMODITIES GRAND JUNCTION LLC,IA,42.0603,-94.23832,325193,Other,138968.4
3369,1002988,LOUIS DREYFUS COMPANY AGRICULTURAL INDUSTRIES LL,IN,41.12534,-85.89323,311224,Other,93424.1
3370,1004127,LOUISIANA PIGMENT CO LP,LA,30.196389,-93.306944,325180,Chemicals,244017.4
3371,1006955,LOUISIANA STATE UNIVERSITY - LSU,LA,30.408626,-91.180829,611310,Other,121141.4
3372,1005362,LOUISIANA TECH UNIVERSITY,LA,32.52603,-92.64865,221330,Power Plants,34887.6
3373,1005287,LOYOLA UNIVERSITY MEDICAL CENTER,IL,41.858296,-87.835389,622110,Other,24391.1
3374,1000135,"LSP University Park, LLC",IL,41.4426,-87.7515,221112,Power Plants,439034.4
3375,1006602,LUBBOCK POWER & LIGHT BRANDON STATION,TX,33.585139,-101.88625,221112,Power Plants,8636.9
3376,1000619,LUBRIZOL BAYPORT PLANT,TX,29.638475,-95.052814,325199,Chemicals,23713.0
3377,1000618,LUBRIZOL CORPORATION,OH,41.720278,-81.273611,325199,Chemicals,31224.9
3378,1000620,LUBRIZOL DEER PARK PLANT,TX,29.71747,-95.11328,325199,Chemicals,114951.2
3379,1002355,LUCERNE GAS PLANT,CO,40.457201,-104.664686,211130,Petroleum and Natural Gas Systems,209003.9
3380,1004714,LUCITE BEAUMONT SITE,TX,30.013916,-94.029616,325211,Other,149150.0
3381,1001214,LUCITE INTERNATIONAL INC,TN,35.27161,-89.97426,325211,Other,60431.9
3382,1002286,LUNDAY-THAGARD COMPANY,CA,33.946295,-118.16704,324110,"Petroleum Product Suppliers,Refineries",33768.1
3383,1006175,LUZ SOLAR PARTNERS VIII & IX LTD.,CA,35.03211,-117.34764,221114,Power Plants,17827.0
3384,1005280,LYON COUNTY,MN,44.34734,-95.9023,562212,Waste,0.0
3386,1007562,LYONDELL CHEMICAL CHANNELVIEW,TX,29.816654,-95.107603,325110,"Chemicals,Petroleum Product Suppliers",288620.2
3387,1006539,La Cygne Generating Station,KS,38.3472,-94.6389,221112,Power Plants,6276528.9
3389,1011838,La Luz Energy Center,NM,34.6063,-106.732,221112,Power Plants,5877.2
3390,1001339,La Paloma Generating Plant,CA,35.2956,-119.5919,221112,Power Plants,664604.9
3391,1010702,La Porte Steam Methane Reformer,TX,29.651494,-95.053576,325120,Chemicals,774264.5
3392,1013970,"LaSalle Lumber Company, LLC",LA,31.8761613277424,-92.2840957402362,321113,Other,32136.4
3393,1000192,Labadie,MO,38.5583,-90.8361,221112,Power Plants,15587488.7
3394,1011632,Labcorp Early Development Laboratories Inc.,WI,43.12577,-89.33263,541380,Other,12868.0
3395,1013233,Lackawanna Energy Center,PA,41.471389,-75.544167,221112,Power Plants,3344901.5
3397,1001161,Ladysmith Combustion Turbine Sta,VA,38.064527,-77.508465,221112,Power Plants,621282.1
3398,1005360,Lafarge Ravena Cement Plant,NY,42.49756,-73.813652,327310,Minerals,838031.7
3399,1007457,Lagoon Creek,TN,35.6578,-89.3964,221112,Power Plants,1366886.5
3400,1001432,Lake Catherine,AR,34.4341,-92.9046,221112,Power Plants,284447.4
3401,1013878,Lake Charles Power Station,LA,30.2596862183061,-93.2817365567408,221112,Power Plants,1192199.9
3402,1007503,Lake Hubbard,TX,32.8364,-96.5464,221112,Power Plants,282159.7
3403,1001338,Lake Road Generating Company,CT,41.8736,-71.8947,221112,Power Plants,2144132.3
3404,1006852,Lake Road Generating Station,MO,39.7246,-94.8773,221112,Power Plants,221512.7
3405,1000454,Lake Side Power Plant,UT,40.3311,-111.7547,221112,Power Plants,2168878.9
3406,1000203,Lakefield Junction Generating,MN,43.7984,-94.8415,221112,Power Plants,30013.6
3407,1010760,Lakeway Sanitation & Recycling Class I,TN,36.14692,-83.20023,562212,Waste,20.4
3408,1001283,Lakewood Cogeneration,NJ,40.0613,-74.1686,221112,Power Plants,104862.1
3409,1002097,Lamar Compressor Station,TX,33.539586,-95.519739,486210,Petroleum and Natural Gas Systems,37586.8
3410,1001310,Lamar Power (Paris),TX,33.6314,-95.589,221112,Power Plants,2678076.3
3411,1000613,Lamb Weston Holdings Inc,WA,47.234413,-119.869914,311411,Other,32164.3
3412,1000614,Lamb Weston Inc.,WA,46.309388,-119.297683,311411,"Other,Waste",57724.0
3413,1000615,Lamb Weston Twin Falls,ID,42.5524,-114.4827,311411,"Other,Waste",47450.5
3414,1012645,"Lamb Weston, Inc",OR,45.844317,-119.668922,311411,Other,32462.6
3415,1008150,Lambertville Station,NJ,40.400951,-74.908219,486210,Petroleum and Natural Gas Systems,20565.8
3416,1010032,Lancaster Ranch Compressor Station and Treating Facility,TX,28.726014,-99.037991,486210,"Injection of CO2,Petroleum and Natural Gas Systems",62296.3
3417,1007677,Lancaster Waste to Energy Facility,PA,40.07434,-76.6409,562213,Waste,150826.5
3418,1007424,Landers Sanitary Landfill,CA,34.239953,-116.37028,562212,Waste,6.6
3420,1013739,Lane Gas Plant,NM,32.535209,-103.825291,211130,Petroleum and Natural Gas Systems,36746.5
3421,1000049,Lange,SD,44.1212,-103.2608,221112,Power Plants,20363.8
3422,1007379,Langley Gulch Power Plant,ID,43.9046,-116.8181,221112,Power Plants,569095.5
3423,1007419,Lansing,IA,43.3359,-91.1672,221112,Power Plants,411798.0
3424,1001491,Lansing Smith Generating Plant,FL,30.2689,-85.7003,221112,Power Plants,1899612.2
3426,1001045,Laramie River,WY,42.1103,-104.8828,221112,Power Plants,9281384.9
3427,1006725,Laredo,TX,27.5667,-99.5083,221112,Power Plants,37774.2
3428,1000147,Larkspur Energy Faciity,CA,32.5672,-116.9444,221112,Power Plants,18862.2
3429,1000686,Laskin Energy Center,MN,47.5306,-92.1619,221112,Power Plants,12702.0
3430,1013919,Latham Gas Plant,CO,40.2576510252677,-104.734962230684,211130,Petroleum and Natural Gas Systems,57353.6
3432,1007471,Lauderdale,FL,26.0681,-80.1983,221112,Power Plants,209659.7
3433,1010314,Laurel Ridge/Rager Mountain Compressor Station,PA,40.421956,-78.920581,486210,Petroleum and Natural Gas Systems,13829.5
3435,1011691,Lauscha Fiber International,SC,33.044777,-80.210887,327212,Minerals,2140.2
3436,1000582,Lawrence Energy Center,KS,39.0072,-95.2692,221112,Power Plants,1979474.6
3437,1000138,Lawrenceburg Energy Facility,IN,39.0913,-84.8667,221112,Power Plants,3389262.2
3440,1011650,"Leaf River Energy Center, LLC",MS,31.817976,-89.451315,486210,Petroleum and Natural Gas Systems,17176.4
3441,1002427,Lebanon,OH,39.48695,-84.22305,486210,Petroleum and Natural Gas Systems,34439.3
3442,1001380,"Lee County Generating Station, LLC",IL,41.8287,-89.4054,221112,Power Plants,182622.8
3445,1001835,Lehigh Cement Co. LLC Nazareth,PA,40.72966,-75.30078,327310,Minerals,635973.8
3446,1000290,Lehigh Cement Company LLC,NY,43.3064,-73.6208,327310,Minerals,188513.7
3447,1002517,Lehigh Cement LLC,IN,38.415722,-85.749361,327310,Minerals,390510.5
3448,1000836,Leland Olds,ND,47.2819,-101.3194,221112,Power Plants,3433260.4
3449,1000343,Lemont Refinery,IL,41.6439,-88.0467,324110,"Chemicals,Petroleum Product Suppliers,Refineries",1720067.0
3452,1003609,Lenzing Fibers Inc.,AL,30.960964,-88.024936,325220,Other,55881.7
3454,1000956,Leon Creek,TX,29.3511,-98.5753,221112,Power Plants,68411.32178
3455,1006594,Leprino Foods - Lemoore West,CA,36.299428,-119.816072,311513,Other,50836.6
3456,1006819,Leprino Foods Roswell,NM,33.32282,-104.47889,311513,Other,41609.1
3457,1006479,"Leprino Foods, Greeley",CO,40.416952,-104.675853,311513,Other,93597.4
3458,1007768,Lewis & Clark,MT,47.6788,-104.1569,221112,Power Plants,315147.8
3460,1000928,Lewis Creek,TX,30.4364,-95.5215,221112,Power Plants,1242891.3
3461,1010769,Lexington Area Solid Waste Agency,NE,40.946495,-99.751709,562212,Waste,17.9
3462,1002598,Lhoist North America - MONTEVALLO PLANT,AL,33.093492,-86.802318,327410,Minerals,926554.7
3463,1002403,Lhoist North America /Clifton Plant,TX,31.708333,-97.597222,327410,Minerals,516786.2
3464,1002551,Lhoist North America APEX PLANT,NV,36.204003,-115.129625,327410,Minerals,738380.0
3465,1002432,Lhoist North America New Braunfels Plant,TX,29.681944,-98.181944,327410,Minerals,442828.9
3466,1005121,Libbey Glass Inc.,OH,41.668532,-83.517141,327212,Minerals,58814.2
3467,1001376,Liberty Electric Power Plant,PA,39.8622,-75.3361,221112,Power Plants,1478105.8
3468,1000903,Liberty Packing,CA,37.11465,-120.94311,311421,Other,113756.0
3469,1001699,Liberty Steel Georgetown Holdings LLC,SC,33.36792,-79.29486,331110,Metals,2996.6
3470,1001610,Lieberman Power Plant,LA,32.7047,-93.9597,221112,Power Plants,17116.1
3471,1006824,Lilly,PA,40.438766,-78.595019,486210,Petroleum and Natural Gas Systems,97416.9
3472,1000411,Lima Refinery,OH,40.7234,-84.1133,324110,"Petroleum Product Suppliers,Refineries",1179935.3
3473,1005713,Limestone,TX,31.4219,-96.2525,221112,Power Plants,6080595.2
3474,1006451,"Limetree Bay Refining and Terminals, LLC",VI,17.7102,-64.7544,324110,"Petroleum Product Suppliers,Refineries",446584.3
3475,1000060,Limon Generating Station,CO,39.2038,-103.7005,221112,Power Plants,47511.3
3476,1001109,Lincoln,NC,35.4317,-81.0347,221112,Power Plants,34623.7
3477,1001369,Lincoln Generating Facility,IL,41.3937,-87.9437,221112,Power Plants,3748.0
3478,1012150,Lincoln Parish Gas Processing Plant,LA,32.574714,-92.856144,486210,Petroleum and Natural Gas Systems,18509.8
3479,1004798,Linde Air Separation Facility,TX,32.607498,-95.19722,325120,Chemicals,73546.0
3480,1013977,Linde Clear Lake HyCO Plant,TX,29.634556,-95.06875,325120,Chemicals,442013.8
3481,1008002,Linde Decatur,AL,34.62946,-87.01574,325120,"Chemicals,Suppliers of CO2",115986.9
3482,1011080,Linde Facility 0379,TX,29.89028,-93.9368,325120,Chemicals,888985.0
3483,1002023,Linde Facility 0497,TX,29.89018,-93.948251,325120,Chemicals,608517.8
3484,1002041,"Linde Hydrogen, c/o Chevron Refinery",UT,40.82147,-111.92162,325120,Chemicals,134780.8
3485,1002608,Linde Inc,LA,30.139164,-93.526936,325120,Chemicals,205561.6
3486,1003255,Linde Inc - GEISMAR HYCO FACILITY,LA,30.199444,-91.013333,325120,Chemicals,436138.9
3487,1000043,Linde Inc Texas City Hydrogen Complex,TX,29.365859,-94.936113,325120,Chemicals,1442000.0
3488,1010879,"Linde Inc, St. Charles Facility",LA,30.00055,-90.39502,325120,Chemicals,758924.2
3489,1008991,Linde Inc.,MI,43.43094,-84.15731,325120,Chemicals,26690.4
3490,1013934,Linde Inc.,DE,39.5818755620251,-75.6333643939077,325120,Chemicals,94056.7
3491,1001232,Linden Cogeneration Facility,NJ,40.6322,-74.2156,221112,Power Plants,2638330.2
3492,1007330,Linden Generating Station,NJ,40.6225,-74.2097,221112,Power Plants,1338811.8
3493,1005623,Lion Elastomers,TX,29.987664,-93.944972,325212,Other,3577.9
3494,1002091,Litchfield-Hillsboro Landfill,IL,39.174704,-89.623277,562212,Waste,15.3
3495,1001605,Little Gypsy,LA,30.0033,-90.4611,221112,Power Plants,987656.5
3496,1002871,Little Rapids - Shawano Paper Mill,WI,44.77561,-88.62285,322121,Pulp and Paper,36454.4
3497,1007295,Livingston Generating Station,MI,45.0291,-84.7332,221112,Power Plants,3794.8
3498,1005300,Livingston Landfill,VA,38.12944,-77.71766,562212,Waste,26.7
3499,1012781,Lobo Processing Plant,TX,31.75048,-103.50753,211130,Petroleum and Natural Gas Systems,309761.6
3500,1001265,Lockport,NY,43.1622,-78.7453,221112,Power Plants,83017.4
3501,1003990,Loess Hills Regional Sanitary Landfill,IA,41.021656,-95.636714,562212,Waste,12.0
3502,1001201,Logan Generating Plant,NJ,39.7914,-75.4081,221112,Power Plants,555835.1
3503,1010234,Logansport Expansion Gathering Facility,LA,32.159947,-94.018881,211130,Petroleum and Natural Gas Systems,69041.0
3504,1001886,Loma Linda University,CA,34.051337,-117.262792,611310,Other,55053.4
3505,1000722,Lon D Wright Power Plant,NE,41.4275,-96.4619,221112,Power Plants,451238.5
3507,1013727,Lone Star Frac 6 & 8,TX,29.847742,-94.9243,486210,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",184573.8
3508,1006110,"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",TX,32.25,-100.458333,327310,Minerals,640917.4
3509,1013929,Lone Star NGL Frac VII,TX,29.847742,-94.9243,486210,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",41919.8
3510,1012131,Lone Star NGL Fracs 4 & 5,TX,29.847742,-94.9243,486210,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",100107.4
