,Facility Id,State,industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
278,1008185,TX,Warehousing and Storage,34703.52,27914064,58033.62062,140,176,83600842.01,13.4
279,1005585,TX,Petroleum and Coal Products Manufacturing,7195194.156,27914064,58033.62062,140,176,83600842.01,13.4
280,1002392,TX,Nonmetallic Mineral Product Manufacturing,32779.776,27914064,58033.62062,140,176,83600842.01,13.4
281,1001032,TX,Utilities ,1851540.928,27914064,58033.62062,140,176,83600842.01,13.4
282,1004468,TX,Oil and Gas Extraction,65408.248,27914064,58033.62062,140,176,83600842.01,13.4
283,1000403,TX,Nonmetallic Mineral Product Manufacturing,43370.436,27914064,58033.62062,140,176,83600842.01,13.4
284,1002475,TX,Waste Management and Remediation Services,20228.25,27914064,58033.62062,140,176,83600842.01,13.4
285,1010223,TX,Oil and Gas Extraction,115887.976,27914064,58033.62062,140,176,83600842.01,13.4
286,1004248,TX,Oil and Gas Extraction,107033.938,27914064,58033.62062,140,176,83600842.01,13.4
287,1000941,TX,Utilities ,76546.516,27914064,58033.62062,140,176,83600842.01,13.4
288,1006668,TX,Paper Manufacturing,193895.034,27914064,58033.62062,140,176,83600842.01,13.4
289,1005671,TX,Utilities ,21801.816,27914064,58033.62062,140,176,83600842.01,13.4
290,1006927,TX,Utilities ,1210822.312,27914064,58033.62062,140,176,83600842.01,13.4
291,1006040,TX,Utilities ,2309110.792,27914064,58033.62062,140,176,83600842.01,13.4
292,1004744,TX,Oil and Gas Extraction,264110.838,27914064,58033.62062,140,176,83600842.01,13.4
293,1008881,TX,Pipeline Transportation,13293.532,27914064,58033.62062,140,176,83600842.01,13.4
294,1005078,TX,Pipeline Transportation,110006.01,27914064,58033.62062,140,176,83600842.01,13.4
295,1005028,TX,Pipeline Transportation,66072.52,27914064,58033.62062,140,176,83600842.01,13.4
296,1001778,TX,Oil and Gas Extraction,30190.55,27914064,58033.62062,140,176,83600842.01,13.4
297,1001176,TX,Utilities ,5188260.522,27914064,58033.62062,140,176,83600842.01,13.4
298,1010154,TX,Oil and Gas Extraction,93532.152,27914064,58033.62062,140,176,83600842.01,13.4
299,1006321,TX,Oil and Gas Extraction,45636.198,27914064,58033.62062,140,176,83600842.01,13.4
300,1006163,TX,Warehousing and Storage,65223.104,27914064,58033.62062,140,176,83600842.01,13.4
301,1003316,TX,Oil and Gas Extraction,10559.032,27914064,58033.62062,140,176,83600842.01,13.4
302,1003539,TX,Pipeline Transportation,85680.766,27914064,58033.62062,140,176,83600842.01,13.4
303,1003078,TX,Oil and Gas Extraction,11375.172,27914064,58033.62062,140,176,83600842.01,13.4
304,1002952,TX,Oil and Gas Extraction,105881.284,27914064,58033.62062,140,176,83600842.01,13.4
305,1002055,TX,Nonmetallic Mineral Product Manufacturing,1353405.674,27914064,58033.62062,140,176,83600842.01,13.4
306,1004130,TX,Petroleum and Coal Products Manufacturing,1944920.868,27914064,58033.62062,140,176,83600842.01,13.4
307,1002993,TX,Chemical Manufacturing,49098.016,27914064,58033.62062,140,176,83600842.01,13.4
308,1007537,TX,Oil and Gas Extraction,103977.352,27914064,58033.62062,140,176,83600842.01,13.4
309,1000942,TX,Utilities ,363773.152,27914064,58033.62062,140,176,83600842.01,13.4
310,1000530,TX,Utilities ,37643.86,27914064,58033.62062,140,176,83600842.01,13.4
311,1001042,TX,Utilities ,5331856.62,27914064,58033.62062,140,176,83600842.01,13.4
312,1000145,TX,Utilities ,950375.528,27914064,58033.62062,140,176,83600842.01,13.4
313,1002676,TX,Oil and Gas Extraction,231885.4,27914064,58033.62062,140,176,83600842.01,13.4
314,1011530,TX,Oil and Gas Extraction,89646.956,27914064,58033.62062,140,176,83600842.01,13.4
315,1001335,TX,Utilities ,1609686.036,27914064,58033.62062,140,176,83600842.01,13.4
316,1001767,TX,Oil and Gas Extraction,116537.698,27914064,58033.62062,140,176,83600842.01,13.4
317,1003220,TX,Oil and Gas Extraction,29372.65,27914064,58033.62062,140,176,83600842.01,13.4
318,1000352,TX,Chemical Manufacturing,84657.432,27914064,58033.62062,140,176,83600842.01,13.4
319,1012161,TX,Oil and Gas Extraction,19259.63,27914064,58033.62062,140,176,83600842.01,13.4
320,1003614,TX,Waste Management and Remediation Services,13453.75,27914064,58033.62062,140,176,83600842.01,13.4
321,1011783,TX,Food Manufacturing,30370.984,27914064,58033.62062,140,176,83600842.01,13.4
322,1009520,TX,Oil and Gas Extraction,43070.838,27914064,58033.62062,140,176,83600842.01,13.4
323,1003267,TX,Oil and Gas Extraction,98265.94,27914064,58033.62062,140,176,83600842.01,13.4
324,1004689,TX,Pipeline Transportation,38349.918,27914064,58033.62062,140,176,83600842.01,13.4
325,1011087,TX,Pipeline Transportation,35113.91,27914064,58033.62062,140,176,83600842.01,13.4
326,1003339,TX,Waste Management and Remediation Services,101616.6,27914064,58033.62062,140,176,83600842.01,13.4
327,1003337,TX,Waste Management and Remediation Services,95282.1,27914064,58033.62062,140,176,83600842.01,13.4
328,1006545,TX,Waste Management and Remediation Services,35874.0,27914064,58033.62062,140,176,83600842.01,13.4
329,1006342,TX,Oil and Gas Extraction,163198.764,27914064,58033.62062,140,176,83600842.01,13.4
330,1003186,TX,Chemical Manufacturing,52260.704,27914064,58033.62062,140,176,83600842.01,13.4
331,1004368,TX,Chemical Manufacturing,2225519.444,27914064,58033.62062,140,176,83600842.01,13.4
332,1003451,TX,Chemical Manufacturing,389942.432,27914064,58033.62062,140,176,83600842.01,13.4
333,1003429,TX,Chemical Manufacturing,106624.4,27914064,58033.62062,140,176,83600842.01,13.4
334,1006264,TX,Chemical Manufacturing,146416.168,27914064,58033.62062,140,176,83600842.01,13.4
335,1004227,TX,Chemical Manufacturing,5632.828,27914064,58033.62062,140,176,83600842.01,13.4
336,1001781,TX,Chemical Manufacturing,2054583.168,27914064,58033.62062,140,176,83600842.01,13.4
337,1002212,TX,Chemical Manufacturing,84493.476,27914064,58033.62062,140,176,83600842.01,13.4
338,1000022,TX,Chemical Manufacturing,29381.64,27914064,58033.62062,140,176,83600842.01,13.4
339,1002647,TX,Waste Management and Remediation Services,72403.5,27914064,58033.62062,140,176,83600842.01,13.4
340,1010589,TX,Chemical Manufacturing,40793.496,27914064,58033.62062,140,176,83600842.01,13.4
341,1007909,TX,Chemical Manufacturing,1234496.482,27914064,58033.62062,140,176,83600842.01,13.4
342,1005909,TX,Paper Manufacturing,263542.044,27914064,58033.62062,140,176,83600842.01,13.4
343,1007376,TX,Utilities ,5536607.097,27914064,58033.62062,140,176,83600842.01,13.4
344,1000395,TX,Utilities ,32522.08,27914064,58033.62062,140,176,83600842.01,13.4
345,1001039,TX,Utilities ,2770774.802,27914064,58033.62062,140,176,83600842.01,13.4
346,1002081,TX,Waste Management and Remediation Services,84845.75,27914064,58033.62062,140,176,83600842.01,13.4
347,1003083,TX,Oil and Gas Extraction,89123.12,27914064,58033.62062,140,176,83600842.01,13.4
348,1008992,TX,Nonmetallic Mineral Product Manufacturing,33006.876,27914064,58033.62062,140,176,83600842.01,13.4
349,1005816,TX,Pipeline Transportation,56308.254,27914064,58033.62062,140,176,83600842.01,13.4
350,1005675,TX,Chemical Manufacturing,48395.768,27914064,58033.62062,140,176,83600842.01,13.4
351,1001375,TX,Utilities ,2093349.292,27914064,58033.62062,140,176,83600842.01,13.4
352,1011011,TX,Pipeline Transportation,208544.008,27914064,58033.62062,140,176,83600842.01,13.4
353,1011931,TX,Oil and Gas Extraction,88483.17,27914064,58033.62062,140,176,83600842.01,13.4
354,1002334,TX,Oil and Gas Extraction,106551.82,27914064,58033.62062,140,176,83600842.01,13.4
355,1004389,TX,Oil and Gas Extraction,42417.266,27914064,58033.62062,140,176,83600842.01,13.4
356,1003968,TX,Nonmetallic Mineral Product Manufacturing,63555.692,27914064,58033.62062,140,176,83600842.01,13.4
357,1001287,TX,Utilities ,188336.952,27914064,58033.62062,140,176,83600842.01,13.4
358,1000937,TX,Utilities ,902986.752,27914064,58033.62062,140,176,83600842.01,13.4
359,1002769,TX,Machinery Manufacturing,16010.24,27914064,58033.62062,140,176,83600842.01,13.4
360,1005095,TX,Chemical Manufacturing,55304.3,27914064,58033.62062,140,176,83600842.01,13.4
361,1011949,TX,Oil and Gas Extraction,62518.8,27914064,58033.62062,140,176,83600842.01,13.4
362,1004109,TX,Pipeline Transportation,49831.488,27914064,58033.62062,140,176,83600842.01,13.4
363,1008430,TX,Pipeline Transportation,20478.478,27914064,58033.62062,140,176,83600842.01,13.4
364,1005467,TX,Chemical Manufacturing,32535.928,27914064,58033.62062,140,176,83600842.01,13.4
365,1005523,TX,Chemical Manufacturing,30726.084,27914064,58033.62062,140,176,83600842.01,13.4
366,1011892,TX,Pipeline Transportation,28055.574,27914064,58033.62062,140,176,83600842.01,13.4
367,1011893,TX,Pipeline Transportation,33249.566,27914064,58033.62062,140,176,83600842.01,13.4
368,1011019,TX,Pipeline Transportation,28355.978,27914064,58033.62062,140,176,83600842.01,13.4
369,1003897,TX,Pipeline Transportation,42868.262,27914064,58033.62062,140,176,83600842.01,13.4
370,1002923,TX,Pipeline Transportation,56653.2,27914064,58033.62062,140,176,83600842.01,13.4
371,1008429,TX,Pipeline Transportation,35770.026,27914064,58033.62062,140,176,83600842.01,13.4
372,1003452,TX,Pipeline Transportation,24534.722,27914064,58033.62062,140,176,83600842.01,13.4
373,1005431,TX,Oil and Gas Extraction,167961.596,27914064,58033.62062,140,176,83600842.01,13.4
374,1011012,TX,Pipeline Transportation,172472.324,27914064,58033.62062,140,176,83600842.01,13.4
375,1005181,TX,Pipeline Transportation,181483.354,27914064,58033.62062,140,176,83600842.01,13.4
376,1012041,TX,Pipeline Transportation,40153.492,27914064,58033.62062,140,176,83600842.01,13.4
377,1002521,TX,Pipeline Transportation,255832.586,27914064,58033.62062,140,176,83600842.01,13.4
378,1000934,TX,Utilities ,95720.996,27914064,58033.62062,140,176,83600842.01,13.4
379,1004588,TX,Nonmetallic Mineral Product Manufacturing,31944.48,27914064,58033.62062,140,176,83600842.01,13.4
380,1002068,TX,Oil and Gas Extraction,34927.198,27914064,58033.62062,140,176,83600842.01,13.4
381,1006255,TX,Oil and Gas Extraction,239815.218,27914064,58033.62062,140,176,83600842.01,13.4
382,1004234,TX,Chemical Manufacturing,144095.536,27914064,58033.62062,140,176,83600842.01,13.4
383,1010735,TX,Pipeline Transportation,108724.45,27914064,58033.62062,140,176,83600842.01,13.4
384,1001905,TX,Chemical Manufacturing,72939.45,27914064,58033.62062,140,176,83600842.01,13.4
385,1007137,TX,Chemical Manufacturing,47975.568,27914064,58033.62062,140,176,83600842.01,13.4
386,1002049,TX,Nonmetallic Mineral Product Manufacturing,126940.38,27914064,58033.62062,140,176,83600842.01,13.4
387,1002405,TX,Nonmetallic Mineral Product Manufacturing,167855.036,27914064,58033.62062,140,176,83600842.01,13.4
388,1003049,TX,Chemical Manufacturing,625985.0,27914064,58033.62062,140,176,83600842.01,13.4
389,1006562,TX,Chemical Manufacturing,387137.616,27914064,58033.62062,140,176,83600842.01,13.4
390,1006856,TX,Chemical Manufacturing,52522.852,27914064,58033.62062,140,176,83600842.01,13.4
391,1006795,TX,Oil and Gas Extraction,32283.594,27914064,58033.62062,140,176,83600842.01,13.4
392,1006602,TX,Utilities ,12983.052,27914064,58033.62062,140,176,83600842.01,13.4
393,1000619,TX,Chemical Manufacturing,30964.984,27914064,58033.62062,140,176,83600842.01,13.4
394,1000620,TX,Chemical Manufacturing,110680.984,27914064,58033.62062,140,176,83600842.01,13.4
395,1004714,TX,Chemical Manufacturing,156790.16,27914064,58033.62062,140,176,83600842.01,13.4
396,1007562,TX,Chemical Manufacturing,351753.616,27914064,58033.62062,140,176,83600842.01,13.4
397,1004807,TX,Chemical Manufacturing,12802.1,27914064,58033.62062,140,176,83600842.01,13.4
398,1002072,TX,Chemical Manufacturing,1372134.5,27914064,58033.62062,140,176,83600842.01,13.4
399,1010702,TX,Chemical Manufacturing,550886.5,27914064,58033.62062,140,176,83600842.01,13.4
400,1007814,TX,Waste Management and Remediation Services,72056.0,27914064,58033.62062,140,176,83600842.01,13.4
401,1007503,TX,Utilities ,145986.208,27914064,58033.62062,140,176,83600842.01,13.4
402,1002097,TX,Pipeline Transportation,71764.042,27914064,58033.62062,140,176,83600842.01,13.4
403,1001310,TX,Utilities ,2277887.408,27914064,58033.62062,140,176,83600842.01,13.4
404,1010032,TX,Pipeline Transportation,33033.154,27914064,58033.62062,140,176,83600842.01,13.4
405,1006725,TX,Utilities ,129602.02,27914064,58033.62062,140,176,83600842.01,13.4
406,1000956,TX,Utilities ,42194.61894,27914064,58033.62062,140,176,83600842.01,13.4
407,1000928,TX,Utilities ,1352539.284,27914064,58033.62062,140,176,83600842.01,13.4
408,1002403,TX,Nonmetallic Mineral Product Manufacturing,449677.66,27914064,58033.62062,140,176,83600842.01,13.4
409,1002432,TX,Nonmetallic Mineral Product Manufacturing,401328.264,27914064,58033.62062,140,176,83600842.01,13.4
410,1005713,TX,Utilities ,8914572.384,27914064,58033.62062,140,176,83600842.01,13.4
411,1004798,TX,Chemical Manufacturing,97821.172,27914064,58033.62062,140,176,83600842.01,13.4
412,1011080,TX,Chemical Manufacturing,1051837.22,27914064,58033.62062,140,176,83600842.01,13.4
413,1002023,TX,Chemical Manufacturing,687862.6,27914064,58033.62062,140,176,83600842.01,13.4
414,1000043,TX,Chemical Manufacturing,1360167.9,27914064,58033.62062,140,176,83600842.01,13.4
415,1005623,TX,Chemical Manufacturing,3953.284,27914064,58033.62062,140,176,83600842.01,13.4
416,1012781,TX,Oil and Gas Extraction,26082.044,27914064,58033.62062,140,176,83600842.01,13.4
417,1006110,TX,Nonmetallic Mineral Product Manufacturing,324277.632,27914064,58033.62062,140,176,83600842.01,13.4
418,1000935,TX,Utilities ,6524.376,27914064,58033.62062,140,176,83600842.01,13.4
419,1011614,TX,Oil and Gas Extraction,142851.49,27914064,58033.62062,140,176,83600842.01,13.4
420,1006087,TX,Oil and Gas Extraction,76391.448,27914064,58033.62062,140,176,83600842.01,13.4
421,1001340,TX,Utilities ,974193.74,27914064,58033.62062,140,176,83600842.01,13.4
422,1012527,TX,Wood Product Manufacturing,25099.864,27914064,58033.62062,140,176,83600842.01,13.4
423,1002643,TX,Waste Management and Remediation Services,111375.5,27914064,58033.62062,140,176,83600842.01,13.4
424,1002256,TX,Oil and Gas Extraction,160785.846,27914064,58033.62062,140,176,83600842.01,13.4
425,1003077,TX,Oil and Gas Extraction,4634.14,27914064,58033.62062,140,176,83600842.01,13.4
426,1003332,TX,Pipeline Transportation,52093.084,27914064,58033.62062,140,176,83600842.01,13.4
427,1005045,TX,Oil and Gas Extraction,161373.592,27914064,58033.62062,140,176,83600842.01,13.4
428,1006899,TX,Waste Management and Remediation Services,220011.15,27914064,58033.62062,140,176,83600842.01,13.4
429,1006291,TX,Waste Management and Remediation Services,71752.25,27914064,58033.62062,140,176,83600842.01,13.4
430,1002931,TX,Pipeline Transportation,39211.96,27914064,58033.62062,140,176,83600842.01,13.4
431,1007893,TX,Waste Management and Remediation Services,53794.314,27914064,58033.62062,140,176,83600842.01,13.4
432,1002469,TX,Waste Management and Remediation Services,5257.0,27914064,58033.62062,140,176,83600842.01,13.4
433,1003177,TX,Oil and Gas Extraction,5226.75,27914064,58033.62062,140,176,83600842.01,13.4
434,1004018,TX,Chemical Manufacturing,64119.508,27914064,58033.62062,140,176,83600842.01,13.4
435,1007458,TX,Petroleum and Coal Products Manufacturing,5524873.566,27914064,58033.62062,140,176,83600842.01,13.4
436,1001325,TX,Utilities ,1237125.116,27914064,58033.62062,140,176,83600842.01,13.4
437,1002451,TX,Oil and Gas Extraction,141969.426,27914064,58033.62062,140,176,83600842.01,13.4
438,1003564,TX,Petroleum and Coal Products Manufacturing,1168758.326,27914064,58033.62062,140,176,83600842.01,13.4
439,1007504,TX,Utilities ,12205753.84,27914064,58033.62062,140,176,83600842.01,13.4
440,1003921,TX,Waste Management and Remediation Services,106534.75,27914064,58033.62062,140,176,83600842.01,13.4
441,1007154,TX,Waste Management and Remediation Services,280027.25,27914064,58033.62062,140,176,83600842.01,13.4
442,1006817,TX,Waste Management and Remediation Services,716472.75,27914064,58033.62062,140,176,83600842.01,13.4
443,1011722,TX,Oil and Gas Extraction,65975.832,27914064,58033.62062,140,176,83600842.01,13.4
444,1006160,TX,Oil and Gas Extraction,9072.014,27914064,58033.62062,140,176,83600842.01,13.4
445,1001309,TX,Utilities ,2442387.6,27914064,58033.62062,140,176,83600842.01,13.4
446,1011671,TX,Computer and Electronic Product Manufacturing,7806.4386,27914064,58033.62062,140,176,83600842.01,13.4
447,1005215,TX,Oil and Gas Extraction,135717.766,27914064,58033.62062,140,176,83600842.01,13.4
448,1006386,TX,Oil and Gas Extraction,1357306.882,27914064,58033.62062,140,176,83600842.01,13.4
449,1011018,TX,Pipeline Transportation,248710.498,27914064,58033.62062,140,176,83600842.01,13.4
450,1012008,TX,Utilities ,373484.264,27914064,58033.62062,140,176,83600842.01,13.4
451,1001034,TX,Utilities ,8364408.454,27914064,58033.62062,140,176,83600842.01,13.4
452,1007784,TX,Utilities ,2349.438,27914064,58033.62062,140,176,83600842.01,13.4
453,1006891,TX,Chemical Manufacturing,975635.512,27914064,58033.62062,140,176,83600842.01,13.4
454,1000926,TX,Utilities ,314005.236,27914064,58033.62062,140,176,83600842.01,13.4
455,1011695,TX,Oil and Gas Extraction,31821.2,27914064,58033.62062,140,176,83600842.01,13.4
456,1001305,TX,Utilities ,879383.54,27914064,58033.62062,140,176,83600842.01,13.4
