fac_id,fac_name,state,latitude,longitude,naics,sector,emissions_2020,co2_emissions_2020,emissions_2010,co2_emissions_2010,max_capacity,fuel_type
1001259,Doswell Limited Partnership,VA,37.82,-77.45,221112,Power Plants,2813122.32,2810265,1238565.86,1237297.9,40.0,Natural Gas
1002377,Douglas Gas Plant,WY,42.79,-105.36,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",50865.22,48014.7,47131.97,47082.9,30.0,Natural Gas
1002166,Dow Corning Corporation - Midland Site,MI,43.59,-84.21,325998,Chemicals,30026.48,29993.6,117091.0,116980.9,103.0,Natural Gas
1005702,Doyle Energy Facility,GA,33.84,-83.7,221112,Power Plants,72910.88,72836.9,27575.18,27554.9,9.0,Natural Gas
1006673,"DuPont Nutrition USA, Inc",DE,39.68,-75.72,325199,Chemicals,30470.84,30439.6,31579.78,31546.9,48.0,Natural Gas
1006730,Dubach Cryogenic Plant,LA,32.69,-92.66,211130,Petroleum and Natural Gas Systems,33025.75,25800.7,37831.61,37793.0,30.58,Natural Gas
1006024,Duluth Steam One,MN,46.79,-92.1,221330,Power Plants,40055.68,39963.8,69430.58,68672.7,115.0,Coal
1007426,Dunn Paper - East Hartford. LLC,CT,41.78,-72.61,322121,Pulp and Paper,17230.54,17213,27642.5,27600.2,34.371,Natural Gas
1003607,"Dunn Paper - Ladysmith, LLC",WI,45.46,-91.09,322121,Pulp and Paper,30411.23,30379.7,29993.74,29962.5,81.2,Natural Gas
1000265,"Dynegy Energy Fayette, II LLC",PA,39.86,-79.92,221112,Power Plants,1916903.8,1914957.3,855508.88,854640.3,30.6,Natural Gas
1000168,"Dynegy Energy Washington II, LLC",OH,39.58,-81.66,221112,Power Plants,1961322.08,1959330.1,708685.32,707965.8,30.6,Natural Gas
1001330,Dynegy Kendall Energy Facility,IL,41.48,-88.26,221112,Power Plants,3046837.96,3043744.5,694179.18,693475.0,2.4,Natural Gas
1005766,Dyno Nobel,OR,45.91,-122.83,325311,"Chemicals,Suppliers of CO2",167914.65,165966.8,178291.62,177779.0,143.5,Natural Gas
1005648,E & J GALLO WINERY,CA,36.76,-119.7,312130,Other,30872.43,30828.8,31207.32,31151.6,142.0,Natural Gas
1004895,E B EDDY PAPER INC,MI,42.99,-82.44,322121,Pulp and Paper,58974.43,58913.6,138485.09,137424.6,196.0,Natural Gas
1001175,E B Harris Generating Plant,AL,32.38,-86.57,221112,Power Plants,1660270.45,1658584.8,1578803.35,1577201.0,0.0025,Natural Gas
1001414,E C Gaston,AL,33.24,-86.46,221112,Power Plants,3504193.61,3481849.4,8993000.57,8920950.5,431.0,Natural Gas
1002962,E ENERGY ADAMS,NE,40.48,-96.55,325193,"Other,Suppliers of CO2",108541.34,108430.1,82738.16,82655.1,62.8,Natural Gas
1000768,E F Barrett,NY,40.62,-73.65,221112,Power Plants,858028.01,857134.7,811472.7,810640.5,39.0,Natural Gas
1005905,"E F Kenilworth, Inc.",NJ,40.68,-74.27,221330,Power Plants,83050.59,82965.1,90419.71,90325.7,248.0,Natural Gas
1007271,E R SQUIBB & SONS LLC,NJ,40.32,-74.71,325412,Chemicals,32093.78,32060.9,38296.05,38256.0,83.6,Natural Gas
1005565,E.F. Oxnard LLC,CA,34.2,-119.17,221112,Power Plants,30212.34,30181.1,65218.0,65150.6,449.6,Natural Gas
1001579,E.W. Brown,KY,37.79,-84.71,221112,Power Plants,1386304.82,1376118.7,3214782.3,3180964.6,4.3,Natural Gas
1007588,EARTHMOVERS LANDFILL,IN,41.69,-86,562212,Waste,50929.86,350.1,133357.7,1107.36,1.5,Petroleum Products
1004792,EAST KANSAS AGRI-ENERGY,KS,38.27,-95.24,325193,Other,47029.22,46981,51747.16,51694.0,99.0,Natural Gas
1006818,EAST PENN LYONS SMELTER & BATTERY PLT,PA,40.47,-75.77,331492,Metals,92933.9,92829.5,99765.28,99646.6,31.0,Coal
1006407,EAST TEXAS GAS PLANT,TX,32.19,-94.26,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",160589.27,152959.8,201976.27,201767.6,13.11,Natural Gas
1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,NM,32.8,-103.45,211120,Petroleum and Natural Gas Systems,18006.33,17987.7,34557.52,34521.9,12.8,Natural Gas
1002326,EAST VEALMOOR GAS PLANT,TX,32.49,-101.35,211130,Petroleum and Natural Gas Systems,99416.03,89962.9,111258.08,111143.0,46.0,Natural Gas
1002468,ECD LANDFILL,TX,32.39,-96.65,562212,Waste,60072.85,1.1,45036.1,1.1,0.375,Petroleum Products
1007539,ECO SERVICES DOMINGUEZ,CA,33.84,-118.23,325180,Chemicals,35173.47,35137.3,39429.55,39389.0,150.0,Natural Gas
1005453,ECOELECTRICA LP,PR,17.98,-66.76,221112,Petroleum and Natural Gas Systems,1337541.09,1336063.1,1502063.71,1499466.4,1925.0,Natural Gas
1007392,EES COKE BATTERY,MI,42.28,-83.11,324199,Metals,189802.43,189598.8,647191.6,647006.6,0.75,Other
1001253,"EFS Parlin Holdings, LLC",NJ,40.46,-74.33,221112,Power Plants,3531.39,3528.1,37081.82,37033.6,3.42,Natural Gas
1003574,EGAN,LA,30.26,-92.57,486210,Petroleum and Natural Gas Systems,65424.07,60140.4,47022.78,46975.1,23.11,Natural Gas
1006146,EIELSON AIR FORCE BASE,AK,64.67,-147.05,928110,Other,393852.11,390849.5,330664.73,328148.2,60.0,Petroleum Products
1003993,EL DORADO CHEMICAL COMPANY,AR,33.27,-92.69,325311,Chemicals,1158160.53,1113347.9,464294.23,20440.6,824.0,Natural Gas
1007693,EL SOBRANTE LANDFILL,CA,33.78,-117.47,562212,Waste,105615.75,237.5,128475.18,242.9,0.44,Petroleum Products
1006232,ELBERTA COMPRESSOR STATION,UT,39.45,-111.99,486210,Petroleum and Natural Gas Systems,72087.89,69719.6,47033.82,46985.6,3.85,Natural Gas
1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,35.33,-81.62,327212,Minerals,64930,64874.1,68177.83,68118.1,26.57,Natural Gas
1004345,ELEMENT RESOURCES-GARFIELD FACILITY LLC,IN,40.16,-85.42,331492,Metals,52347.37,52294.3,39446.6,39394.3,12.5,Natural Gas
1005640,ELEMENTIS CHROMIUM,NC,34.37,-77.86,325180,Chemicals,134720.85,134610.7,197300.02,196743.1,150.0,Natural Gas
1007672,"ELK RIVER SANITARY LANDFILL, INC.",MN,45.38,-93.57,562212,Waste,40360.25,116.1,107713.99,331.23,10.0,Other
1006989,ELK RUN SANITARY LANDFILL,MI,45.28,-84.22,562212,Waste,66040.75,37,30923.98,23.4,0.08,Natural Gas
1003954,ELKHORN VALLEY ETHANOL LLC,NE,42.07,-97.38,325193,Other,69818.49,69746.7,69068.54,68997.3,125.0,Natural Gas
1001672,ELLWOOD MILL PRODUCTS,PA,40.99,-80.35,332111,Other,39977.45,39935.8,32013.88,31981.0,9.9,Natural Gas
1001673,ELLWOOD NATL FORGE,PA,41.84,-79.27,332111,Metals,27285,27257.3,27180.66,27156.0,15.0,Petroleum Products
1001669,ELLWOOD QUALITY STEELS,PA,40.99,-80.35,331110,Metals,32445.18,32412.8,64875.05,64834.0,30.0,Natural Gas
1001911,ELLWOOD TEXAS FORGE NAVASOTA,TX,30.35,-96.07,332111,Other,39112.35,39071.8,29870.24,29839.0,121.93,Natural Gas
1005058,ELMORE CITY GAS PLANT,OK,34.56,-97.44,211130,Petroleum and Natural Gas Systems,18365.28,18346.1,29404.24,29374.1,8.624,Natural Gas
1003518,EMERALD KALAMA CHEMICAL LLC,WA,46.02,-122.86,325199,Chemicals,76473.11,76396.9,72677.0,72254.0,35.0,Natural Gas
1007212,EMERALD PARK LANDFILL LLC,WI,42.85,-88.08,562212,Waste,44614.95,20.7,61854.1,32.1,0.25,Petroleum Products
1006236,EMORY UNIVERSITY,GA,33.8,-84.33,611310,Other,49759.25,49706,53280.37,53219.3,121.0,Natural Gas
1004509,EMPIRE MINE,MI,46.45,-87.6,212210,Metals,0,0,752227.66,752190.9,30.0,Natural Gas
1001737,ENDICOTT PRODUCTION FACILITY,AK,70.36,-147.96,211130,Petroleum and Natural Gas Systems,637114.3,632026.3,560379.29,559800.3,494.5,Natural Gas
1000591,ENERGY CENTER MINNEAPOLIS,MN,44.97,-93.27,221330,Power Plants,86913.07,86823.2,98915.85,98755.5,240.0,Natural Gas
1003978,ENERGY CENTER SAN FRANCISCO,CA,37.78,-122.41,221112,Power Plants,49263.76,49212.8,65652.4,65584.5,130.0,Natural Gas
1001316,"ENERGY SYSTEMS GROUP, LLC- North Chicago Energy Center",IL,42.31,-87.86,221112,Power Plants,41569.24,41526.2,43075.17,43053.8,94.47,Natural Gas
1002788,ENID CITY LNDFLL,OK,36.36,-97.86,562212,Waste,89229.35,27.6,67719.25,38.5,0.1,Petroleum Products
1003141,ENKEI AMERICA INC,IN,39.14,-85.96,331524,Metals,22441.52,22418.5,25969.35,25942.5,4.26,Natural Gas
1007589,ENVIROFIL OF ILLNOIS INC,IL,40.48,-90.64,562212,Waste,8034.75,829.2,18555.36,568.63,0.3,Natural Gas
1007701,ENVIRONTECH LANDFILL,IL,41.37,-88.41,562212,Waste,2836.6,1.1,22634.0,19.9,0.05,Natural Gas
1001622,"EP MINERALS, LLC",NV,40.24,-118.36,212399,Other,35348.22,35311.5,29297.24,29267.1,30.0,Natural Gas
1001623,"EP Minerals, LLC",OR,43.95,-117.37,212399,Other,28373.34,28344.3,25495.6,25469.3,45.0,Natural Gas
1002060,"EPNG Station 1775 Mojave Topock, AZ",AZ,34.73,-114.46,486210,Petroleum and Natural Gas Systems,44992.86,35946.6,26214.85,26188.0,26.13,Natural Gas
1002116,EPNG Station 6210 Bondad,CO,37.1,-107.77,486210,Petroleum and Natural Gas Systems,41815.1,40476.7,56519.39,56461.0,42.72,Natural Gas
1001981,"EPNG Station 6312 Cornudas, TX",TX,31.7,-105.46,486210,Petroleum and Natural Gas Systems,134098.57,126668.1,108630.94,108518.6,98.05,Natural Gas
1001988,"EPNG Station 6335 Hueco, TX",TX,31.68,-105.95,486210,Petroleum and Natural Gas Systems,59940.69,55521.9,35581.12,35544.4,53.4,Natural Gas
1001990,"EPNG Station 6339 Keystone, TX",TX,31.95,-103.11,486210,Petroleum and Natural Gas Systems,24321.84,16714.6,50588.76,50536.7,15.25,Natural Gas
1001982,"EPNG Station 6521 Eunice A, NM",NM,32.51,-103.29,486210,Petroleum and Natural Gas Systems,11348.52,8508.5,46085.78,46038.1,57.8,Natural Gas
1002118,"EPNG Station 6560 Pecos River, NM",NM,32.06,-104.02,486210,Petroleum and Natural Gas Systems,58899.19,55675.4,53357.15,53301.8,56.45,Natural Gas
1001986,"EPNG Station 6735 Hackberry, AZ",AZ,35.17,-113.7,486210,Petroleum and Natural Gas Systems,42790.2,40064.3,58699.83,58639.0,68.87,Natural Gas
1001997,"EPNG Station 6741 Alamo Lake, AZ",AZ,34.07,-113.61,486210,Petroleum and Natural Gas Systems,23975.13,19757.6,33743.87,33708.8,89.9,Natural Gas
1001996,"EPNG Station 6750 Leupp, AZ",AZ,35.3,-111.09,486210,Petroleum and Natural Gas Systems,84668,66335,72570.58,72495.5,72.79,Natural Gas
1002117,"EPNG Station 6755 Navajo, AZ",AZ,35.56,-109.73,486210,Petroleum and Natural Gas Systems,38100.54,29987.1,58024.73,57965.0,80.42,Natural Gas
1002196,"EPNG Station 6793 Wenden, AZ",AZ,33.54,-113.46,486210,Petroleum and Natural Gas Systems,33845.78,31160.2,26587.0,26559.6,73.64,Natural Gas
1007437,"EPNG Station 6794 Williams, AZ",AZ,35.12,-112.14,486210,Petroleum and Natural Gas Systems,68908.81,63042.6,79870.7,79788.2,162.36,Natural Gas
1002064,"EPNG Station 6796 Window Rock, AZ",AZ,35.62,-109.12,486210,Petroleum and Natural Gas Systems,94444.89,70268.3,88863.22,88771.7,29.89,Natural Gas
1003622,EPPERSON WASTE DISPOSAL,KY,38.62,-84.54,562212,Waste,11394.55,6.8,49245.7,5.7,0.125,Petroleum Products
1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,TX,29.72,-95.07,325110,Chemicals,1270107.63,1262636.1,924649.71,918688.0,256.0,Other
1006656,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,TX,29.63,-95.08,325199,"Chemicals,Suppliers of CO2",21943.16,21932.2,135478.45,135465.3,1641.0,Natural Gas
1000342,EQUISTAR CHEMICALS LP,IL,41.41,-88.33,325110,Chemicals,340800.15,336804.9,285388.91,284483.6,100.0,Other
1002927,EQUISTAR CHEMICALS LP,IA,41.81,-90.3,325199,Chemicals,524277.08,520307.6,510093.51,508966.0,90.0,Other
1006120,EQUISTAR CHEMICALS LP MATAGOR DA FACILITY,TX,28.79,-95.94,325211,Other,36953.86,36915.5,28427.05,28390.0,79.7,Natural Gas
1004880,EQUISTAR CORPUS CHRISTI PLANT,TX,27.81,-97.59,325110,Chemicals,1250564.73,1239986.3,1038238.46,1033996.0,302.0,Other
1004376,ERAMET MARIETTA INC. (0684020006),OH,39.44,-81.45,331110,Metals,170561.09,169119.1,140946.02,140937.8,1.2,Natural Gas
1008014,ERGON REFINING INC,MS,32.39,-90.9,324110,"Chemicals,Petroleum Product Suppliers,Refineries",268141.1,265387.7,201421.72,199890.3,95.8,Natural Gas
1007882,ERGON WEST VIRGINIA INC,WV,40.61,-80.63,324110,"Chemicals,Petroleum Product Suppliers,Refineries",223452.17,222419.7,206002.77,205121.6,159.5,Natural Gas
1005037,ERVING PAPER MILLS INC,MA,42.6,-72.38,322121,Pulp and Paper,32661.17,32626.9,29016.64,28919.1,78.0,Natural Gas
1004500,ESSITY PROFESSIONAL HYGIENE NORTH AMERICA LLC BARTON OPERATIONS,AL,34.77,-87.89,322121,Pulp and Paper,64517.36,64450.8,64742.56,64675.7,99.3,Natural Gas
1005779,EUNICE NATURAL GAS PROCESSING PLANT,LA,30.46,-92.53,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",192886.46,191797,103672.86,103566.0,359.0,Natural Gas
1007987,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,PA,40.49,-79.14,562212,Waste,7963.05,182,18571.48,181.51,0.28,Petroleum Products
1003501,EVERGREEN PACKAGING-PINE BLUFF,AR,34.22,-91.91,322121,"Pulp and Paper,Waste",187516.45,175281.6,186733.2,151750.5,500.0,Natural Gas
1007723,EVERGREEN RECYCLING & DISPOSAL,OH,41.6,-83.5,562212,Waste,35875.24,2823,136022.82,2813.21,0.08,Natural Gas
1004596,EVONIK CORPORATION,LA,30.04,-90.63,325199,Chemicals,43376.94,43332,26356.4,26329.0,115.19,Natural Gas
1000704,EVONIK CORPORATION,NC,36.04,-79.79,325199,Chemicals,32432.93,32399.5,57533.48,57413.0,36.8,Natural Gas
1005465,EVONIK CORPORATION,IL,40.56,-89.72,325199,Chemicals,76870.36,76803.5,84415.47,84339.3,65.0,Natural Gas
1005340,EVONIK CORPORATION,TN,35.27,-84.54,325180,Chemicals,50513.16,50461.1,41197.73,41193.0,97.0,Natural Gas
1007041,EVONIK CORPORATION,AL,30.52,-88.14,325199,Chemicals,158429.5,158266.2,143669.81,143521.3,205.7,Natural Gas
1004833,EVONIK CORPORATION TIPPECANOE LABORATORIES,IN,40.39,-86.94,325411,Chemicals,71194.53,71121.1,124646.74,123795.3,156.1,Natural Gas
1007643,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,LA,30.48,-91.17,324110,"Chemicals,Petroleum Product Suppliers,Refineries",5348812.07,5319327,6706857.45,6673847.3,1.782,Natural Gas
1007542,EXXONMOBIL Bt Site,TX,29.74,-95.02,324110,"Chemicals,Petroleum Product Suppliers,Refineries",11229747.26,11148283.7,10794723.21,10746368.6,48.83,Other
1003484,EXXONMOBIL CHEMICAL CO - BATON ROUGE PLASTICS PLANT,LA,30.55,-91.18,325211,Other,79592,79509.8,43175.09,43130.7,73.0,Natural Gas
1006801,EXXONMOBIL CHEMICAL CO - BATON ROUGE POLYOLEFINS PLANT,LA,30.56,-91.21,325211,Other,106430.31,106228,86884.59,86767.1,129.0,Natural Gas
1006274,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,TX,29.87,-94.91,325211,Other,80722.4,80639.1,43334.24,43289.3,0.374,Petroleum Products
1006068,EXXONMOBIL OIL JOLIET REFINERY,IL,41.42,-88.18,324110,"Petroleum Product Suppliers,Refineries",2505874.21,2491625,2511105.53,2498914.5,43.6,Other
1000254,Eagle Natrium LLC - Natrium Plant,WV,39.75,-80.85,325180,Chemicals,633313.09,632665.9,791272.27,784979.3,182.0,Coal
1008459,Eagle US 2 LLC,LA,30.22,-93.28,325199,"Chemicals,Power Plants",2708140.75,2705365.6,3023093.42,3020019.9,1.2,Petroleum Products
1001570,Earl F Wisdom,IA,43.16,-95.26,221112,Power Plants,18331.98,18312.8,32145.89,31896.4,4.2,Natural Gas
1002779,East Bay Central Facility,LA,29.05,-89.31,211120,Petroleum and Natural Gas Systems,37872.15,37832.4,33686.61,33650.8,12.0,Petroleum Products
1005502,"East Dubuque Nitrogen Fertilizers, LLC",IL,42.44,-90.56,325311,"Chemicals,Suppliers of CO2",841698.98,747122.3,849506.8,577624.4,170.0,Natural Gas
1000761,East River,NY,40.73,-73.97,221330,Power Plants,2012289.51,2010238.9,2284191.2,2281757.7,192.0,Natural Gas
1003461,Eastern Gas Transmission and Storage - Cornwell Station (Tran),WV,38.49,-81.27,486210,Petroleum and Natural Gas Systems,14022.01,10840.8,30034.44,30003.2,10.4,Natural Gas
1003443,Eastern Gas Transmission and Storage - Crayne Station (Tran),PA,39.92,-80.12,486210,Petroleum and Natural Gas Systems,25239.47,21949,32648.58,32614.6,3.0,Natural Gas
1003629,Eastern Gas Transmission and Storage - Ellisburg Station (Stor),PA,41.93,-77.89,486210,Petroleum and Natural Gas Systems,29037.8,25695,64419.21,64352.9,24.5,Natural Gas
1003537,Eastern Gas Transmission and Storage - Gilmore Station (Tran),OH,40.29,-81.47,486210,Petroleum and Natural Gas Systems,18894.89,16925.1,29769.89,29739.2,29.4,Natural Gas
1003512,Eastern Gas Transmission and Storage - Greenlick and Little Greenlick Stations (Stor and Tran),PA,41.5,-77.74,486210,Petroleum and Natural Gas Systems,35617.88,32875.4,62922.71,62857.5,26.4,Natural Gas
1004160,Eastern Gas Transmission and Storage - Groveport Station (Tran),OH,39.81,-82.84,486210,Petroleum and Natural Gas Systems,26091.02,21837.3,25424.9,25398.0,29.4,Natural Gas
1003455,Eastern Gas Transmission and Storage - Leidy and Finnefrock Stations (Stor and Tran),PA,41.43,-77.85,486210,Petroleum and Natural Gas Systems,118985.49,108142.5,55770.04,55712.5,81.62,Natural Gas
1003433,Eastern Gas Transmission and Storage - Newark Station (Tran),OH,40.07,-82.19,486210,Petroleum and Natural Gas Systems,23007.22,21619,42998.29,42953.9,48.4,Natural Gas
1003531,Eastern Gas Transmission and Storage - Oakford and Rock Springs Stations (Stor and Tran),PA,40.3,-79.53,486210,Petroleum and Natural Gas Systems,36047.34,29218.7,35114.47,35078.3,18.75,Natural Gas
1006332,Eastern Gas Transmission and Storage - Washington Station (Tran),OH,39.63,-83.51,486210,Petroleum and Natural Gas Systems,28378.15,27694.4,34646.12,34610.5,48.4,Natural Gas
1005464,Eastern Michigan University,MI,42.25,-83.63,611310,Other,37730.51,37691.6,35257.48,35044.0,153.0,Natural Gas
1004330,Eastern Sanitary Landfill Solid Waste Management Facility,MD,39.4,-76.4,562212,Waste,75928.75,58,82980.75,15.0,7.1,Petroleum Products
1007438,Eastman Chemical - Texas Operations,TX,32.45,-94.69,325199,"Chemicals,Power Plants,Waste",2228592.13,2216480,2016890.73,2010263.6,159.8,Natural Gas
1000232,Eastman Chemical Company,TN,36.52,-82.54,325211,"Chemicals,Waste",3704705.6,3458671.3,4557425.79,4526636.8,1.5,Natural Gas
1001963,"Eastman Chemical Resins, Inc. - Jefferson Site",PA,40.27,-79.9,325211,Other,3191.59,3188.3,24510.4,24484.0,38.0,Natural Gas
1004957,Eastman Chemical Texas City Operations,TX,29.38,-94.89,325110,Chemicals,39123.29,39062.5,59937.54,59855.0,365.0,Natural Gas
1004634,Eastside Compressor Station,LA,32.41,-92.98,486210,Petroleum and Natural Gas Systems,26249.36,22697.8,25546.9,25520.0,35.51,Natural Gas
1008013,Ebensburg Power Company,PA,40.46,-78.75,221112,Power Plants,473313.81,469827.4,644241.84,639305.3,61.2,Coal
1002239,Echo Springs Gas Plant,WY,41.65,-107.82,211130,Petroleum and Natural Gas Systems,417020.45,408023.4,290361.76,290062.0,135.2996648,Natural Gas
1000682,Eckert Station,MI,42.72,-84.56,221112,Power Plants,299965.38,299601.8,2128043.86,2111400.6,245.0,Natural Gas
1003003,Eco Services Baton Rouge Site,LA,30.51,-91.18,325180,Chemicals,55298.99,55242,39487.95,39447.4,286.0,Natural Gas
1000898,Eddystone Generating Station,PA,39.86,-75.32,221112,Power Plants,13129.57,13109.9,2564819.35,2547155.6,124.0,Natural Gas
1001477,Edge Moor,DE,39.74,-75.5,221112,Power Plants,116315.43,116189.9,607003.07,604252.5,14.8,Natural Gas
1001541,Edwardsport,IN,38.81,-87.25,221112,Power Plants,2977903.76,2976344.7,170584.88,169218.0,19.1,Natural Gas
1000811,"Effingham County Power, LLC",GA,32.28,-81.28,221112,Power Plants,1120787.7,1119649.5,838558.39,837706.8,17.0,Natural Gas
1002020,Elanco Clinton Laboratories,IN,39.73,-87.39,325411,Chemicals,65089.9,65022.5,132874.0,131875.1,140.6,Natural Gas
1000622,Electric Glass Fiber America LLC,SC,34.73,-81.14,327212,Minerals,3163.19,3161,26712.67,26692.1,45.0,Natural Gas
1002322,"Electric Glass Fiber America, LLC",NC,35.76,-80.28,327212,Minerals,15469.7,15456,44131.59,44088.3,26.0,Natural Gas
1000817,"Elgin Energy Center, LLC",IL,42,-88.24,221112,Power Plants,238677.32,238435.1,33868.28,33834.3,10.0,Natural Gas
1000211,Elk River,MN,45.3,-93.55,221112,Power Plants,9204.86,9195,101983.4,101030.5,128.0,Natural Gas
1000491,Elm Road Generating Station,WI,42.84,-87.83,221112,Power Plants,7062730.17,7025684.1,2407484.63,2394578.0,249.0,Coal
1001597,Elmer Smith,KY,37.8,-87.06,221112,Power Plants,461191.36,457424,2600288.32,2576648.5,8.3,Coal
1007297,Elmwood Park Power - LLC,NJ,40.91,-74.13,221112,Power Plants,660.55,660,13831.15,13816.9,0.3,Natural Gas
1001359,Elwood Energy Facility,IL,41.44,-88.12,221112,Power Plants,237491.97,237250.3,322914.56,322587.4,6.0,Natural Gas
1007325,"Emery Oleochemicals, LLC",OH,39.18,-84.51,325199,Chemicals,179178.32,178993.1,279394.02,277556.8,75.0,Natural Gas
1000317,Emery Station,IA,43.09,-93.29,221112,Power Plants,1070947.58,1069859.8,222065.03,221839.8,20.5,Natural Gas
1000087,Energy Center Dover,DE,39.15,-75.55,221112,Power Plants,56065.99,56009,131453.3,130529.9,42.5,Natural Gas
1005167,Energy Center Harrisburg LLC,PA,40.27,-76.88,221112,Power Plants,30209.33,30177,40538.11,40489.5,58.5,Natural Gas
1004854,"Energy Center Omaha, LLC",NE,41.26,-95.94,333415,Other,52836.95,52782.4,57741.43,57681.7,168.0,Natural Gas
1005798,Energy Center Pittsburgh LLC,PA,40.45,-80,221112,Power Plants,33198.12,33163.6,29083.89,29053.8,131.0,Natural Gas
1005631,Ensign Pawnee Plant-Processing,TX,28.62,-97.99,211120,Petroleum and Natural Gas Systems,52907.74,52746.5,30410.34,30379.1,29.0,Natural Gas
1002677,Enwave Seattle,WA,47.61,-122.34,221330,Power Plants,63601.36,63535.6,82694.68,82126.9,239.38,Natural Gas
1006814,Equistar Chemicals LP,LA,30.19,-93.33,325211,Other,122551.49,122424.9,36397.11,36359.0,179.28,Natural Gas
1000683,Erickson,MI,42.69,-84.66,221112,Power Plants,716128.37,710518.8,835562.31,829422.5,20.9,Coal
1001419,Escalante,NM,35.42,-108.08,221112,Power Plants,659188.06,654343.1,1862633.0,1848031.1,190.0,Coal
1006558,Essity Operations Wausau LLC,OH,39.52,-84.41,322121,Pulp and Paper,64399,63974.3,105163.52,104473.0,35.0,Natural Gas
1004222,Essity Professional Hygiene North America LLC,WI,44.21,-88.46,322121,Pulp and Paper,61763.27,61699.7,81212.24,81128.4,74.0,Natural Gas
1000120,Evander Andrews Power Complex,ID,43.18,-115.73,221112,Power Plants,161382.85,161219,64431.06,64365.3,2.2,Natural Gas
1001840,Evraz Oregon Steel,OR,45.63,-122.78,331110,Metals,82291.64,82206.7,104141.41,104034.0,460.0,Natural Gas
1002764,Ewing Bank 873,LA,28.1,-90.2,211120,Petroleum and Natural Gas Systems,37047.6,32225.1,37125.76,37087.1,8.85,Petroleum Products
